OBJECTID_1,OBJECTID,CALC_ACRE,TAX_MAP,PARCEL_NUM,OWNER1_1,OWNER1_2,MAIL_ST_NU,MAIL_ST_NA,MAIL_EXTRA,MAIL_CITY,MAIL_ST,ZIP_5,ZIP_4,CARE_OF,PROP_ADDRE,STREET_NUM,STREET_NAM,DEED_BOOK_,DEED_PAGE_,DEED_DATE_,NBHD,ZONING,APPRAISED_,Use_,Dev_Area,Maint_By,Maint_Phas,Map_Class,LASTUPDATE,LASTEDITOR,NOTES,DEVEL_AREA,LOCATION,MAP_INDEX,created_user,created_date,last_edited_user,last_edited_date,Shape__Area,Shape__Length
20853,42339.0,0.0734657,10 04 18 1 014 033.000,1004181014033000,CITY OF MONTGOMERY,,,,PO BOX 1111,MONTGOMERY,AL,36101,,,484 SHARP ST,484,SHARP ST,4208,0004,1317340800000,FINLEY/ASU AREA,T4-R,3000.0,AVAILABLE,CENTENNIAL HILL,VACANT LOT CREW,,Surplus,,,LISTED FOR SALE ON CITY WEBSITE,CENTENNIAL HILL,,M-6-I-3,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3200.1660551776567,240.00664904422086
20854,42328.0,0.10336091,10 04 18 1 014 022.000,1004181014022000,CITY OF MONTGOMERY,,,,PO BOX 1111,MONTGOMERY,AL,36101,,,923 GROVE ST,923,GROVE ST,4207,1000,1317340800000,FINLEY/ASU AREA,T4-R,6900.0,AVAILABLE,CENTENNIAL HILL,VACANT LOT CREW,,Surplus,,,LISTED FOR SALE ON CITY WEBSITE,CENTENNIAL HILL,,M-6-I-3,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,4502.401326188016,360.1872826910284
20855,1926.0,0.25841096,04 08 28 2 000 015.000,0408282000015000,CITY OF MONTGOMERY,,,,PO BOX 1111,MONTGOMERY,AL,36101,,,NORTH PASS RD,,NORTH PASS,4455,917,1365724800000,BOYLSTON PARK,R-20-t,5500.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,11256.381476959376,450.1734545577277
20856,1940.0,0.06901061,04 08 28 2 000 017.004,0408282000017004,CIT OF MONTGOMERY,,,,PO BOX 1111,MONTGOMERY,AL,36101,,,738 NORTH PASS RD,738,NORTH PASS,4445,236,1364947200000,BOYLSTON PARK,R-20-t,14800.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3006.1023360211493,340.60768828387154
20857,1927.0,0.1048544,04 08 28 2 000 016.000,0408282000016000,CITY OF MONTGOMERY,,,,PO BOX 1111,MONTGOMERY,AL,36101,,,712 NORTH PASS RD,712,NORTH PASS,4456,641,1370736000000,BOYLSTON PARK,R-20-t,23600.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,4567.4577511894895,361.08670594790414
20858,1928.0,0.06893193,04 08 28 2 000 016.001,0408282000016001,CITY OF MONTGOMERY,,,,PO BOX 1111,MONTGOMERY,AL,36101,,,714 NORTH PASS RD,714,NORTH PASS,4456,641,1370736000000,BOYLSTON PARK,R-20-t,23600.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3002.6749087666426,340.26481150510386
20859,1929.0,0.06893456,04 08 28 2 000 016.002,0408282000016002,CITY OF MONTGOMERY,,,,PO BOX 1111,MONTGOMERY,AL,36101,,,716 NORTH PASS RD,716,NORTH PASS,4456,641,1370736000000,BOYLSTON PARK,R-20-t,23700.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3002.789590776861,340.2890837821058
20860,1930.0,0.06894239,04 08 28 2 000 016.003,0408282000016003,CITY OF MONTGOMERY,,,,PO BOX 1111,MONTGOMERY,AL,36101,,,718 NORTH PASS RD,718,NORTH PASS,4456,641,1370736000000,BOYLSTON PARK,R-20-t,23300.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3003.1304800881367,340.31696201780545
20861,1931.0,0.06895336,04 08 28 2 000 016.004,0408282000016004,CITY OF MONTGOMERY,,,,PO BOX 1111,MONTGOMERY,AL,36101,,,720 NORTH PASS RD,720,NORTH PASS,4456,641,1370736000000,BOYLSTON PARK,R-20-t,23600.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3003.60842012531,340.3455314763743
20862,1932.0,0.06895478,04 08 28 2 000 016.005,0408282000016005,CITY OF MONTGOMERY,,,,PO BOX 1111,MONTGOMERY,AL,36101,,,722 NORTH PASS RD,722,NORTH PASS,4456,641,1370736000000,BOYLSTON PARK,R-20-t,23600.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3003.6703040744587,340.3704338783285
20863,1935.0,0.10346521,04 08 28 2 000 016.008,0408282000016008,CITY OF MONTGOMERY,,,,PO BOX 1111,MONTGOMERY,AL,36101,,,728 NORTH PASS RD,728,NORTH PASS,4456,641,1370736000000,BOYLSTON PARK,R-20-t,28700.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,4506.944622097934,360.45813838846584
20864,1936.0,0.10347384,04 08 28 2 000 017.000,0408282000017000,CITY OF MONTGOMERY,,,,PO BOX 1111,MONTGOMERY,AL,36101,,,730 NORTH PASS RD,730,NORTH PASS,4456,641,1370736000000,BOYLSTON PARK,R-20-t,27600.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,4507.320653983022,360.4948838777732
20865,,0.26321881,11 06 24 1 021 001.000,1106241021001000,,,,,,,,,,,339 MOORELAND RD,339,MOORELAND RD,4299,13,1340841600000,COMM 5-WEST,R-65-m,52000.0,USE,W MONTGOMERY INITIATIVE,VACANT LOT CREW,,,,,FUTURE CUL-DE-SAC; HUD RESTRICTIONS FOR USE,W MONTGOMERY INITIATIVE,,M-6-O,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,11465.81136986785,448.6192392813341
20866,,0.16253546,11 01 12 1 000 010.000,1101121000010000,,,,,,,,,,,LOWNDES,,LOWNDES,4323,952,1343347200000,CLISBY PARK,M-3,800.0,USE,DOWNTOWN PLAN,MAINTENANCE,,,1756944000000,ACB,CYPRESS CREEK,DOWNTOWN PLAN,,M-6-C-4,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,7080.044500820174,356.0009708620153
20867,,7.81591458,10 08 34 1 002 002.001,1008341002002001,,,,,,,,,,,MCGEHEE RD,,MCGEHEE RD,4208,364,1320624000000,WOODLEY PARK,B-3,457400.0,USE,,FIRE/MPD/MAINTENANCE,,,,,POLICE/FIRE/STORM DRAINAGE,,,M-6-W,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,340461.23889357166,2567.7763592678552
20868,,0.6752001,10 03 08 2 001 059.001,1003082001059001,,,,,,,,,,,UPPER WETUMPKA RD,,UPPER WETUMPKA RD,4256,988,1331596800000,CLISBY PARK,INST,6800.0,USE,,CEMETERY,,,,,OAKWOOD CEMETERY,,,M-6-C-3,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,29411.716249229354,699.4992880403148
20869,,0.23567826,11 06 24 2 011 002.000,1106242011002000,,,,,,,,,,,709 MALVERN ST,709,MALVERN ST,4179,902,1314144000000,PEACOCK/ROSA PARKS,CIVIC,4800.0,USE,W MONTGOMERY INITIATIVE,PARKS & REC,,,,,GENETTA PARK,W MONTGOMERY INITIATIVE,,M-6-N-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,10266.144991587349,479.28190232500583
20870,,98.29224025,13 01 02 0 000 001.000,1301020000001000,,,,,,,,,,,5886 OLD HAYNEVILLE RD,5886,OLD HAYNEVILLE RD,4106,731,1293408000000,CEDAR PT/HILLSIDE,AGR-1,237000.0,USE,,POLICE,,,,,POLICE,,,M-5-BB,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,4281609.98550302,10601.114619995431
20871,,0.44376305,10 03 07 3 303 047.000,1003073303047000,,,,,,,,,,,45 WASHINGTON AV,45,WASHINGTON AV,4083,867,1287705600000,CLISBY PARK,T5,6761900.0,USE,,MAINTENANCE,,,,,DEXTER AVENUE PARKING DECK,,,M-6-I-1,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,19330.31835532068,558.0236260331651
20872,,0.24474775,11 06 24 2 011 015.000,1106242011015000,,,,,,,,,,,748 W FAIRVIEW AV,748,W FAIRVIEW AV,4479,941,1375833600000,PEACOCK/ROSA PARKS,T4-0,50100.0,USE,,PARKS & REC,,,,,GENETTA PARK,,,M-6-N-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,10661.211999113213,431.37623064488525
20873,,0.06946313,04 08 28 2 000 018.006,0408282000018006,,,,,,,,,,,764 NORTH PASS RD,764,NORTH PASS RD,4542,512,1393545600000,NORTH PASS,R-20-t,9100.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3025.8141223613866,343.1957713785518
20874,,0.12080534,04 08 28 2 000 012.000,0408282000012000,,,,,,,,,,,709 NORTH PASS RD,709,NORTH PASS RD,4528,840,1389225600000,NORTH PASS,R-20-t,32600.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,5262.28041786082,340.9209535907436
20875,,0.05965616,04 08 28 2 000 011.002,0408282000011002,,,,,,,,,,,711 NORTH PASS RD,711,NORTH PASS RD,4528,840,1389225600000,NORTH PASS,R-20-t,27500.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,2598.6223472605348,299.86155081660604
20876,,0.05964498,04 08 28 2 000 011.001,0408282000011001,,,,,,,,,,,713 NORTH PASS RD,713,NORTH PASS RD,4528,840,1389225600000,NORTH PASS,R-20-t,27500.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,2598.135277418704,299.8073837834902
20877,,0.13117149,04 08 28 2 000 011.000,0408282000011000,,,,,,,,,,,715 NORTH PASS RD,715,NORTH PASS RD,4528,840,1389225600000,NORTH PASS,R-20-t,32600.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,5713.830291719336,347.72003824438974
20878,,0.06891185,04 08 28 2 000 018.003,0408282000018003,,,,,,,,,,,758 NORTH PASS RD,758,NORTH PASS RD,4528,840,1389225600000,NORTH PASS,R-20-t,8900.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3001.7999783567843,340.1793396296513
20879,,0.08195569,15 01 02 1 004 057.000,1501021004057000,,,,,,,,,,,5953 PROVOST AVE,5953,PROVOST AVE,4652,849,1421107200000,,,3100.0,HOLDING,REGENCY PARK,VACANT LOT CREW,,,,,ACQUIRED FROM PRIVATE OWNERS FOR COUNCILMAN DOW,,,M-6-DD,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3569.9898990319616,278.0007999613675
20880,,0.05062047,15 01 02 1 004 051.000,1501021004051000,,,,,,,,,,,5941 PROVOST AVE,5941,PROVOST AVE,4572,180,1432080000000,,,3000.0,HOLDING,REGENCY PARK,VACANT LOT CREW,,,,,ACQUIRED FROM PRIVATE OWNER FOR COUNCILMAN DOW,,,M-6-DD,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,2205.027809933823,252.00092082995383
20881,,0.05036167,15 01 02 1 004 022.005,1501021004022005,,,,,,,,,,,5938 PROVOST AVE,5938,PROVOST AVE,4587,925,1404777600000,,,3600.0,HOLDING,REGENCY PARK,VACANT LOT CREW,,,,,ACQUIRED FROM PRIVATE OWNER FOR COUNCILMAN DOW,,,M-6-DD,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,2193.754212206758,250.92790265924356
20882,,3.95637175,10 02 10 4 001 002.000,1002104001002000,,,,,,,,,,,4050 ATLANTA HWY,4050,ATLANTA HWY,4716,290,1434585600000,,,158000.0,USE,,PARKS & REC,,,,,PARKS & RECREATION,,,M-6-K,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,172339.55328786024,1710.561324248528
20883,,0.06901495,04 08 28 2 000 017.005,0408282000017005,,,,,,,,,,,740 NORTH PASS RD,740,NORTH PASS RD,4733,945,1439942400000,NORTH PASS,R-20-t,4400.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3006.2913452264634,340.6330082607244
20884,,0.06897354,04 08 28 2 000 018.001,0408282000017001,,,,,,,,,,,754 NORTH PASS RD,754,NORTH PASS RD,4733,945,1439942400000,NORTH PASS,R-20-t,4400.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3004.487447424544,340.43526970195404
20885,,0.06888129,04 08 28 2 000 018.004,0408282000018004,,,,,,,,,,,760 NORTH PASS RD,760,NORTH PASS RD,3755,945,1429401600000,NORTH PASS,R-20-t,4400.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3000.469193643359,340.0523737451358
20886,,0.06889612,04 08 28 2 000 018.005,0408282000018005,,,,,,,,,,,762 NORTH PASS RD,762,NORTH PASS RD,6755,945,1429401600000,NORTH PASS,R-20-t,4400.0,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3001.1151866586624,340.3021956751276
20887,,10.88719829,08 03 07 1 000 025.000,0803071000025000,,,,,,,,,,,EAST FIELD RD (WAREMONT CT),0,EAST FIELD RD,4724,261,1437696000000,WARES FERRY ACRES,AGR-1,23700.0,AVAILABLE,,VACANT LOT CREW,,,,,N OF WAREMONT CT; CONTACT DEVELOPEMENT,,,M-7-F,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,474246.3573541624,6643.351992599396
20888,,5.72674412,08 03 07 1 000 027.000,0803071000027000,,,,,,,,,,,EAST FIELD RD (WAREMONT CT),0,EAST FIELD RD,4724,261,1437696000000,WARES FERRY ACRES,AGR-1,12500.0,AVAILABLE,,VACANT LOT CREW,,,,,N OF WAREMONT CT; CONTACT DEVELOPEMENT,,,M-7-F,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,249456.9740182554,2590.709993606861
20889,,5.06563885,08 03 07 1 000 029.000,0803071000029000,,,,,,,,,,,EAST FIELD RD (WAREMONT CT),0,EAST FIELD RD,4724,261,1437696000000,WARES FERRY ACRES,AGR-1,11100.0,AVAILABLE,,VACANT LOT CREW,,,,,N OF WAREMONT CT; CONTACT DEVELOPEMENT,,,M-7-F,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,220659.2284756933,2334.008661687854
20890,,6.66264331,08 03 07 1 000 030.000,0803071000030000,,,,,,,,,,,12045 WAREMONT CT,12045,WAREMONT CT,4724,261,1437696000000,WARES FERRY ACRES,AGR-1,20900.0,AVAILABLE,,VACANT LOT CREW,,,,,N OF WAREMONT CT; CONTACT DEVELOPEMENT,,,M-7-F,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,290224.7424694929,2812.191228825278
20891,37899.0,2.84620983,10 03 07 1 010 002.000,1003071010002000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,1015 E JEFFERSON ST,1015,E JEFFERSON ST, , ,,CLISBY PARK,T5,285000.0,USE,DOWNTOWN PLAN,VACANT LOT CREW,0, ,,,CRAMTON BOWL PARKING LOT AT UPPER WETUMPKA RD,DOWNTOWN PLAN,,"M-6-C-3, M-6-I-2",ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,123980.90030661659,1754.792678852513
20892,,0.50767763,11 01 12 4 003 001.003,1101124003001003,,,,,,,,,,,210 TALLAPOOSA ST,210,TALLAPOOSA ST,,,,,T5,574100.0,USE,,PARKS & REC,,,1756944000000,ACB,PARKING,,,M-6-H-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,22114.437387479466,608.1165753829493
20893,,0.77224074,11 01 12 4 003 001.000,1101124003001000,,,,,,,,,,,TALLAPOOSA ST,,TALLAPOOSA ST,,,,,T5,838500.0,USE,,PARKS & REC,,,1756944000000,ACB,PARKING,,,M-6-H-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,33638.80677029355,1059.4897281351227
20894,,0.26869121,11 01 12 4 003 001.001,1101124003001001,,,,,,,,,,,217 WATER ST,217,WATER ST,,,,,T5,298300.0,USE,,PARKS & REC,,,1756944000000,ACB,PARKING,,,M-6-H-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,11704.189049012579,494.65089737612107
20895,,0.66355054,11 01 12 4 003 001.002,1101124003001002,,,,,,,,,,,213 COMMERCE ST,213,COMMERCE ST,,,,,T5,718800.0,USE,,PARKS & REC,,,1756944000000,ACB,PARKING/RETAIL,,,M-6-H-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,28904.261407998703,822.3506847099233
20896,,33.57703445,08 03 05 0 000 008.005,0803050000008005,,,,,,,,,,,OHIO FERRO RD,,OHIO FERRO RD,4773,378,1450051200000,,,59100.0,AVAILABLE,,VACANT LOT CREW,,,,,,,,M-7-F,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,1462615.6205421733,5625.034247393316
20897,,24.79794407,08 03 08 0 000 003.015,0803080000003015,,,,,,,,,,,OHIO FERRO RD,,OHIO FERRO RD,4773,381,1450051200000,,,16100.0,AVAILABLE,,VACANT LOT CREW,,,,,,,,M-7-F,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,1080223.8929350593,5041.352888271613
20898,,1.11256252,10 03 08 1 004 008.000,1003081004008000,,,,,,,,,,,MARIE JAMES CT,,MARIE JAMES CT,4730,545,1437264000000,,,15000.0,AVAILABLE,,VACANT LOT CREW,,Surplus,,,LISTED FOR SALE ON CITY WEBSITE,,,M-6-D,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,48463.22335789934,1102.3019256213881
20899,,1.30808487,10 03 08 1 004 027.000,1003081004027000,,,,,,,,,,,1804 MARIE JAMES CT,1804,MARIE JAMES CT,4730,544,1436486400000,,,15000.0,AVAILABLE,,VACANT LOT CREW,,Surplus,,,LISTED FOR SALE ON CITY WEBSITE,,,M-6-D,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,56980.17689921513,1132.914975731204
20900,,0.05107618,11 01 12 4 011 001.001,1101124011001001,,,,,,,,,,,CLAYTON ST,,CLAYTON ST,4831,473,1462752000000,,T4-O,,USE,,VACANT LOT CREW,,,1757030400000,ACB,RIGHT-OF-WAY,,,M-6-H-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,2224.8782122277303,202.1705247164433
20901,,0.12108861,10 03 05 2 008 012.000,1003052008012000,,,,,,,,,,,2150 GEORGE MULL ST,2150,GEORGE MULL ST,4814,949,1447977600000,,,1900.0,HOLDING,,MAINTENANCE,,,,,CYPRESS CREEK AREA,,,M-6-C-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,5274.619992103498,315.7605379912964
20902,,0.12420566,11 06 25 1 022 005.000,1106241022005000,,,,,,,,,,,ALLEY,,ALLEY,,,,,,,USE,LANIER PLACE,MAINTENANCE,,,,,CONTACT PLANNING,LANIER PLACE,"private alley north of 434, 438, & 442 Elm St",M-6-N-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,5410.39869458548,518.4691033237365
20903,,0.63879602,11 07 36 2 008 016.000,1107362008016000,,,,,,,,,,,728 W FLEMING RD,728,W FLEMING RD,4980,332,1496361600000,,,,USE,,VACANT LOT CREW,,,1498089600000,AMY BENEFIELD,ENGINEERING STORM DRAINAGE PROJECT,,,M-6-T,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,27825.95459864268,856.2533677267569
20904,,11.38446491,10 03 08 2 001 059.000,1003082001059000,,,,,,,,,,,UPPER WETUMPKA RD,,UPPER WETUMPKA RD,,,,,,,USE,,VACANT LOT CREW,,,,,CEMETERY ANNEX,,,M-6-C-3,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,495907.29168111505,4041.17548108245
20905,,85.48646265,10 03 07 1 001 002.000,1003071001002000,,,,,,,,,,,911 COMMUNICATIONS PKWY,911,COMMUNICATIONS PKWY,,,,,,,USE,,VACANT LOT CREW,,,,,OAKWOOD CEMETERY,,,M-6-C-3,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3723790.3130714213,13899.966783411131
20906,,1.26462541,10 07 35 1 007 003.000,1007351007003000,,,,,,,,,,,5620 CALMAR DR,5620,CALMAR DR,,,,,,,USE,,PARKS & REC,,,,,Community Center Planned,,,M-6-X,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,55087.08272273744,1177.2998404643674
20907,,0.08429082,11 06 24 1 017 048.004,1106241017048004,,,,,,,,,,,EDGAR D NIXON AVE,,EDGAR D NIXON AVE,,,,,,2000.0,USE,WEST MONTG INITIATIVE,MAINTENANCE,,,,,CONTACT PLANNING,WEST MONTG INITIATIVE,"N OF LIBERTY ST, BETWEEN ED NIXON & LANIER",M-6-N-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3671.7079667638222,407.1784138168924
20908,,0.20284304,11 06 24 1 017 048.011,1106241017048011,,,,,,,,,,,LANIER LN,,LANIER LN,,,,,,,USE,W MONTG INITIATIVE,MAINTENANCE,,,,,CONTACT PLANNING,W MONTG INITIATIVE,"N OF LIBERTY ST, W OF LANIER LN",M-6-N-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,8835.842680374777,873.301274957345
20909,,10.0622448,04 07 26 4 003 001.000,0407264003001000,,,,,,,,,,,EAST BLVD,,EAST BLVD,,,,,,,USE,,PARKS & REC,,,,,Lagoon Park Trail,,,M-2-DD,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,438311.3834323008,3114.6438319862496
20911,,0.13576186,11 06 13 2 009 039.000,1106132009039000,,,,,,,,,,,650 COBB ST,650,COBB ST,,,,,T4-R,2000.0,AVAILABLE,W MONTGOMERY INITIATIVE,VACANT LOT CREW,2,City Owned (From State),1757030400000,ACB,LISTED FOR SALE ON CITY WEBSITE,W MONTGOMERY INITIATIVE,,M-6-H-3,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,5913.786808411405,312.5418498851884
20912,,0.06893942,04 08 28 2 000 018.002,0408282000018002,,,,,,,,,,,756 NORTH PASS RD,756,NORTH PASS RD,,,,,,,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3003.000952444415,340.30541604231877
20913,,0.05972624,04 08 28 2 000 010.004,0408282000010004,,,,,,,,,,,723 NORTH PASS RD,723,NORTH PASS RD,,,,,,,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,2601.675195644409,300.15631324841036
20914,,0.11946192,04 08 28 2 000 010.005,0408282000010005,,,,,,,,,,,721 NORTH PASS RD,721,NORTH PASS RD,,,,,,,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,5203.761312151002,340.2013667215292
20915,,0.06895888,04 08 28 2 000 016.006,0408282000016006,,,,,,,,,,,724 NORTH PASS RD,724,NORTH PASS RD,,,,,,,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3003.8490293732575,340.39730019408245
20916,,0.06897095,04 08 28 2 000 016.007,0408282000016007,,,,,,,,,,,726 NORTH PASS RD,726,NORTH PASS RD,,,,,,,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3004.374736332258,340.42624751863076
20917,,0.06900362,04 08 28 2 000 017.002,0408282000017002,,,,,,,,,,,734 NORTH PASS RD,734,NORTH PASS RD,,,,,,,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3005.7978032864658,340.5578706897907
20918,,0.06900109,04 08 28 2 000 017.003,0408282000017003,,,,,,,,,,,736 NORTH PASS RD,736,NORTH PASS RD,,,,,,,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3005.6876063106797,340.57884716087835
20919,,0.10353589,04 08 28 2 000 017.006,0408282000017006,,,,,,,,,,,742 NORTH PASS RD,742,NORTH PASS RD,,,,,,,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,4510.023364364049,360.66612728467504
20920,,0.10349779,04 08 28 2 000 018.000,0408282000018000,,,,,,,,,,,752 NORTH PASS RD,752,NORTH PASS RD,,,,,,,HOLDING,NORTH PASS,VACANT LOT CREW,,,,,,NORTH PASS,,M-2-V,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,4508.36392460481,360.5844114273094
20921,,0.17271611,11 06 13 1 005 008.000,1106131005008000,,,,,,,,,,,470 MOBILE ST,470,MOBILE ST,5085,741,1519948800000,,T4-R,2000.0,HOLDING,5 STAR PROPERTIES,VACANT LOT CREW,,,1757030400000,ACB,CDBG FUNDS PURCHASE,5 STAR PROPERTIES,,M-6-H-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,7523.5137509215665,400.9823455587969
