X,Y,OBJECTID,PaccNumber,custCOMPANY_NAME,custDBA,pvNUMBER,custID,pvYEAR,pvEFFDATE,pvEXPIRE,contCREATED,contCALCDATE,contPOSTDATE,paccCOMPANY,addrNUMBER_MAIL,addrSTREET1_MAIL,addrSTREET2_MAIL,addrCITY_MAIL,stABBR_MAIL,addrZIP_MAIL,Full_Address,addrNUMBER_PHYSICAL,addrSTREET1_PHYSICAL,addrSTREET2_PHYSICAL,addrZIP_PHYSICAL,scID,scCODE,scNAME,pvscDESC,nbiCODE,pvrtCODE,pvrtDESC,CITY,addrCITY_PHYSICAL,stABBR_PHYSICAL,Id,postYear,GlobalID,created_user,created_date,last_edited_user,last_edited_date
511191.477677163,683480.357189074,406,5995005-BUS,ALABAMA RECVY COALITN-FIN,ALABAMA RECVY COALITN-FIN SECT,202300005091,4328,2023,2023/01/01,2023/12/31,2023/02/06,2023/01/19,2023/01/19,ALABAMA RECVY COALITN-FIN,445,DEXTER AVE,SUITE 10025,MONTGOMERY,AL,36104,445 DEXTER AVE,445,DEXTER AVE,SUITE 10025,36104,695,561990,ALL OTHER SUPPORT SERVICES,ALL OTHER SUPPORT SERVICES/RETAIL,,,Renew,YES,MONTGOMERY,AL,3,2023,{B07855DC-26B7-47E2-B6C0-48D8BC1843CA},,,,
,,407,044434-BUS,"ALABAMA ROOF RX, LLC","ALABAMA ROOF RX, LLC",202400002713,47729,2024,2024/01/01,2024/12/31,2024/01/31,2024/01/31,2024/02/01,"ALABAMA ROOF RX, LLC",4000,FOWLER LAKE RD,,BIRMINGHAM,AL,352426600,4000 FOWLER LAKE RD,4000,FOWLER LAKE RD,,352426600,787,0,,"AL HOMEBUILDERS ROOFING LIC #31525, EXP 12/31/2024",,,New,NO,BIRMINGHAM,AL,,2024,{E1FB3C5F-D1A8-4638-AD73-369076CE8F91},,,,
,,408,7347610-BUS,ALABAMA RESTAURANT CLEANERS IN,ALABAMA RESTAURANT CLEANERS INC,202100005885,14512,2021,2021/01/01,2021/12/31,2021/02/15,2021/01/29,2021/02/15,ALABAMA RESTAURANT CLEANERS IN,6083,WILLIAM O LN,,GARDENDALE,AL,35071,6083 WILLIAM O LN,6083,WILLIAM O LN,,35071,691,561720,JANITORIAL FIRMJANITORIAL CLEANING SERVICESINDIVIDUAL OR FIRM,JANITORIAL SERVICE,,,Renew,NO,GARDENDALE,AL,,2021,{99DD281F-9740-4F05-A297-1D0AFD66D5D7},,,,
,,409,044434-BUS,"ALABAMA ROOF RX, LLC","ALABAMA ROOF RX, LLC",202400002713,47729,2024,2024/01/01,2024/12/31,2024/01/31,2024/01/31,2024/02/01,"ALABAMA ROOF RX, LLC",4000,FOWLER LAKE RD,,BIRMINGHAM,AL,352426600,4000 FOWLER LAKE RD,4000,FOWLER LAKE RD,,352426600,533,236320,"CONTRACTORSGENERAL CONTRACTORS, COMM. BLDG, RESIDENTIAL, SUBDIVISIONS, LANDSCAPING CONTRACTORS ",ROOFING CONTRACTOR,,,New,NO,BIRMINGHAM,AL,,2024,{3157427C-B9E1-4AB1-8D80-25FD0FBAFACC},,,,
,,410,036201-BUS,ALABAMA ROOFING LLC,ALABAMA ROOFING LLC,202200010944,39494,2022,2022/01/01,2022/12/31,2022/03/24,2022/03/21,2022/03/25,ALABAMA ROOFING LLC,1034,MAIN STREET,BOX 332,GARDENDALE,AL,35071,1034 MAIN STREET,1034,MAIN STREET,BOX 332,35071,787,0,,"AL HOMEBUILDER LIC #26011, BRANDON HUNT, EXP 12/31/22",,,New,NO,GARDENDALE,AL,,2022,{43D7218F-04FD-4602-88A2-DE1C65A63C30},,,,
,,411,5910097-BUS,"ALABAMA CVS PHARMACY, LLC",C V S PHARMACY #4947,202200002832,26811,2022,2022/01/01,2022/12/31,2022/01/26,2022/01/20,2022/01/24,"ALABAMA CVS PHARMACY, LLC",,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,4790 MOBILE HWY,4790,MOBILE HWY,,36108,787,0,,NO WINE SALES,,,Renew,YES,MONTGOMERY,AL,,2022,{F915ABAB-FECF-4734-ABFE-5376257559D4},,,,
536088.503670413,702255.750084408,412,9351954,ALABAMA RV AND STORAGE LLC,ALABAMA RV AND STORAGE LLC,202200008698,39502,2022,2022/01/01,2022/12/31,2022/02/28,2022/02/26,2022/02/26,ALABAMA RV AND STORAGE LLC,,PO BOX 210367,,MONTGOMERY,AL,361210367,3041 WETUMPKA HWY,3041,WETUMPKA HWY,,361102714,746,811118,"REPAIRS AND MAINTENANCEAUTO, PAINT/BODY, OTHER VEHICULAR",REPAIRS AND MAINTENANCE,,,New,YES,MONTGOMERY,AL,2,2022,{554EB85C-D6EF-49BE-A860-0B651F1DF247},,,,
,,413,5910097-BUS,"ALABAMA CVS PHARMACY, LLC",C V S PHARMACY #4947,202300004115,26811,2023,2023/01/01,2023/12/31,2023/02/01,2023/02/01,2023/02/03,"ALABAMA CVS PHARMACY, LLC",,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,4790 MOBILE HWY,4790,MOBILE HWY,,36108,592,445310,"BEER, OFF-PREMISE",BEER OFF PREMISE,,,Renew,YES,MONTGOMERY,AL,,2023,{8794AC4C-E949-4219-BB4D-1206A32BA1ED},,,,
536088.503670413,702255.750084408,414,9351954,ALABAMA RV AND STORAGE LLC,ALABAMA RV AND STORAGE LLC,202400005608,39502,2024,2024/01/01,2024/12/31,2024/02/12,2024/01/25,2024/02/13,ALABAMA RV AND STORAGE LLC,,PO BOX 210367,,MONTGOMERY,AL,361210367,3041 WETUMPKA HWY,3041,WETUMPKA HWY,,361102714,746,811118,"REPAIRS AND MAINTENANCEAUTO, PAINT/BODY, OTHER VEHICULAR",REPAIRS AND MAINTENANCE,,,New,YES,MONTGOMERY,AL,2,2024,{EFC8FD40-5DF5-4448-B899-450752C69BDA},,,,
,,415,5910097-BUS,"ALABAMA CVS PHARMACY, LLC",C V S PHARMACY #4947,202400001939,26811,2024,2024/01/01,2024/12/31,2024/01/26,2024/01/25,2024/01/25,"ALABAMA CVS PHARMACY, LLC",,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,4790 MOBILE HWY,4790,MOBILE HWY,,36108,787,0,,NO WINE SALES,,,Renew,YES,MONTGOMERY,AL,,2024,{07DA666E-2445-4C05-BCAC-87A28C076944},,,,
,,416,5910097-BUS,"ALABAMA CVS PHARMACY, LLC",C V S PHARMACY #4947,202400001939,26811,2024,2024/01/01,2024/12/31,2024/01/26,2024/01/25,2024/01/25,"ALABAMA CVS PHARMACY, LLC",,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,4790 MOBILE HWY,4790,MOBILE HWY,,36108,596,446199,"HEALTH CARE STORESDRUG, PHARMACY, COSMETIC, OPTICAL, HEALTH FOOD",DRUG STORE RETAIL,,,Renew,YES,MONTGOMERY,AL,,2024,{9ADE12EE-ABFE-4DB8-B863-F8E93E1935BF},,,,
,,417,9353928-BUS,ALABAMA DENTAL PROFESSIONALS PC,MONTGOMERY FAMILY DENTAL CARE,202200009274,15915,2022,2022/01/01,2022/12/31,2022/02/03,2022/02/03,2022/02/01,ALABAMA DENTAL PROFESSIONALS PC,251,LITTLE FALLS DR,,WILMINGTON,DE,198081674,2560 BELL RD,2560,BELL RD,,36117,709,621498,"OUTPATIENT CARE CENTERSCLINICS, ALL OTHER TYPES OF MEDICAL SERVICES",DENTAL CLINIC,,,Renew,YES,MONTGOMERY,AL,,2022,{A7C0472D-17CA-43C6-B766-AC1E6ED883E3},,,,
,,418,043947-BUS,ALABAMA DECKS AND EXTERIORS LLC,ALABAMA DECKS AND EXTERIORS LLC,202300015018,47242,2023,2023/01/01,2023/12/31,2023/09/22,2023/09/01,2023/09/26,ALABAMA DECKS AND EXTERIORS LLC,405,GROVE HILL CIR,,ALABASTER,AL,350077734,405 GROVE HILL CIR,405,GROVE HILL CIR,,350077734,787,0,,"STEPHEN WILSON LIC #25927, EXP 12/31/2023",,,New,NO,ALABASTER,AL,,2023,{E227BD81-5871-4BB2-AAE9-EB3F793E0911},,,,
537374.249458496,693947.806070402,419,1527800-BUS,ALABAMA DESIGN AND CONSTRUCTIO,ALABAMA DESIGN AND CONSTRUCTION INC,202300008538,20405,2023,2023/01/01,2023/12/31,2023/02/17,2023/02/15,2023/02/28,ALABAMA DESIGN AND CONSTRUCTIO,1049,LAGOON BUSINESS LOOP,,MONTGOMERY,AL,36117,1049 LAGOON BUSINESS LOOP,1049,LAGOON BUSINESS LOOP,,36117,787,0,,AL GEN CONTRACTOR LIC # 21745 EXP DATE 03/31/2023,,,Renew,YES,MONTGOMERY,AL,2,2023,{A550B4E3-400B-434C-832C-3579E4809224},,,,
491581.612697497,679122.945300236,420,9359635-BUS,ALABAMA DIESEL REPAIR,ALABAMA DIESEL REPAIR,202100008108,9910,2021,2021/01/01,2021/12/31,2021/01/25,2021/01/25,2021/01/25,ALABAMA DIESEL REPAIR,2908,BIRMINGHAM HWY,,MONTGOMERY,AL,36108,2908 BIRMINGHAM HWY,2908,BIRMINGHAM HWY,,36108,607,453998,ALL OTHER MISCELLANEOUS RETAILERS,RETAIL SALES,,,Renew,YES,MONTGOMERY,AL,4,2021,{6F89E7AA-FDDA-4486-9C66-C81F74B890F2},,,,
537374.249458496,693947.806070402,421,1527800-BUS,ALABAMA DESIGN AND CONSTRUCTIO,ALABAMA DESIGN AND CONSTRUCTION INC,202400000844,20405,2024,2024/01/01,2024/12/31,2024/01/12,2024/01/10,2024/01/10,ALABAMA DESIGN AND CONSTRUCTIO,1049,LAGOON BUSINESS LOOP,,MONTGOMERY,AL,36117,1049 LAGOON BUSINESS LOOP,1049,LAGOON BUSINESS LOOP,,36117,533,236320,"CONTRACTORSGENERAL CONTRACTORS, COMM. BLDG, RESIDENTIAL, SUBDIVISIONS, LANDSCAPING CONTRACTORS ",HBL 8466 R CAMPBELL12312024,,,Renew,YES,MONTGOMERY,AL,2,2024,{401CAF9B-0F7A-43B8-BE62-0FC28159BC54},,,,
491490.250347413,679055.380802825,423,9340867-BUS,ALABAMA DIESEL SERVICE,ALABAMA DIESEL SERVICE,202100008737,27925,2021,2021/01/01,2021/12/31,2021/02/27,2021/01/31,2021/02/26,ALABAMA DIESEL SERVICE,2912,BIRMINGHAM HWY,,MONTGOMERY,AL,36108,2912 BIRMINGHAM HWY,2912,BIRMINGHAM HWY,,36108,583,441115,"MOTOR VEHICLES, USED CAR DEALERS, PARTS, ACCESSORIES, SERVICE",AUTO DEALER USED,,,Renew,YES,MONTGOMERY,AL,4,2021,{0CE70205-2A79-4D46-AEB9-6D6F40D2F4DD},,,,
491490.250347413,679055.380802825,424,9340867-BUS,ALABAMA DIESEL SERVICE,ALABAMA DIESEL SERVICE,202400008662,27925,2024,2024/01/01,2024/12/31,2024/02/26,2024/02/01,2024/02/26,ALABAMA DIESEL SERVICE,2912,BIRMINGHAM HWY,,MONTGOMERY,AL,36108,2912 BIRMINGHAM HWY,2912,BIRMINGHAM HWY,,36108,583,441115,"MOTOR VEHICLES, USED CAR DEALERS, PARTS, ACCESSORIES, SERVICE",AUTO DEALER USED,,,Renew,YES,MONTGOMERY,AL,4,2024,{6E1CF157-BBDB-4758-A249-479FACCDBFAC},,,,
,,425,7397343-BUS,ALABAMA DIVERSIFIED HEALTH SER,ALABAMA DIVERSIFIED HEALTH SERVICE,202300006511,21208,2023,2023/01/01,2023/12/31,2023/02/09,2023/02/03,2023/02/03,ALABAMA DIVERSIFIED HEALTH SER,500,EASTERN BLVD NORTH,,MONTGOMERY,AL,36117,500 EASTERN BLVD NORTH,500,EASTERN BLVD NORTH,,36117,695,561990,ALL OTHER SUPPORT SERVICES,GROUP PROGRAM AGENT (COMM. ONLY),,,Renew,YES,MONTGOMERY,AL,,2023,{2A2A7743-E06E-4BB5-8CF5-CFE9B9CB1B7D},,,,
,,426,7397343-BUS,ALABAMA DIVERSIFIED HEALTH SER,ALABAMA DIVERSIFIED HEALTH SERVICE,202100005697,21208,2021,2021/01/01,2021/12/31,2021/02/14,2021/01/27,2021/02/14,ALABAMA DIVERSIFIED HEALTH SER,500,EASTERN BLVD NORTH,,MONTGOMERY,AL,36117,500 EASTERN BLVD NORTH,500,EASTERN BLVD NORTH,,36117,695,561990,ALL OTHER SUPPORT SERVICES,GROUP PROGRAM AGENT (COMM. ONLY),,,Renew,YES,MONTGOMERY,AL,,2021,{6C85ED1D-F02E-4308-AAFA-D09440475088},,,,
,,427,7397343-BUS,ALABAMA DIVERSIFIED HEALTH SER,ALABAMA DIVERSIFIED HEALTH SERVICE,202400007714,21208,2024,2024/01/01,2024/12/31,2024/02/21,2024/02/01,2024/02/14,ALABAMA DIVERSIFIED HEALTH SER,500,EASTERN BLVD NORTH,,MONTGOMERY,AL,36117,500 EASTERN BLVD NORTH,500,EASTERN BLVD NORTH,,36117,695,561990,ALL OTHER SUPPORT SERVICES,GROUP PROGRAM AGENT (COMM. ONLY),,,Renew,YES,MONTGOMERY,AL,,2024,{E914FF99-1FFD-41F0-9D32-7B0D8F4BFDB7},,,,
536991.444777913,685917.45533324,428,9349591-BUS,ALABAMA ELDERLY HOUSING INC,CAMELLIA GARDENS,202200003676,15523,2022,2022/01/01,2022/12/31,2022/02/01,2022/02/01,2022/02/01,ALABAMA ELDERLY HOUSING INC,265,EVELYN DR,,MONTGOMERY,AL,36109,265 EVELYN DR,265,EVELYN DR,,36109,661,531100,RENTAL AND LEASINGREAL PROPERTY RENTAL,,,,Renew,YES,MONTGOMERY,AL,1,2022,{1B8EB145-8D64-4C1A-99E9-BF96525054EC},,,,
536991.444777913,685917.45533324,429,9349591-BUS,ALABAMA ELDERLY HOUSING INC,CAMELLIA GARDENS,202400009359,15523,2024,2024/01/01,2024/12/31,2024/02/29,2024/02/14,2024/03/01,ALABAMA ELDERLY HOUSING INC,265,EVELYN DR,,MONTGOMERY,AL,36109,265 EVELYN DR,265,EVELYN DR,,36109,661,531100,RENTAL AND LEASINGREAL PROPERTY RENTAL,SENIOR LIVING COMPLEX,,,Renew,YES,MONTGOMERY,AL,1,2024,{D345EADA-5D73-45DD-B45F-70E21F77DE35},,,,
,,430,9360171-BUS,ALABAMA DUCT AND FABRICATION INC,ALABAMA DUCT AND FABRICATION INC,202400011387,36870,2022,2022/01/01,2022/12/31,2023/03/14,2023/03/07,2023/03/14,ALABAMA DUCT AND FABRICATION INC,557,A GEORGE TODD DR,,MONTGOMERY,AL,361172233,557 A GEORGE TODD DR,557,A GEORGE TODD DR,,361172233,541,238990,CONTRACTORSALL OTHERS,CONTRACTORSALL OTHERS,,,New,YES,MONTGOMERY,AL,,2023,{1FFCB63A-36F2-4C3D-A07B-FFF86515BC29},,,,
,,431,9359909-BUS,ALABAMA ELECTRIC CO INC,ALABAMA ELECTRIC CO INC,202100001559,35605,2021,2021/01/01,2021/12/31,2021/01/24,2021/01/24,2021/01/24,ALABAMA ELECTRIC CO INC,,PO BOX 8277,,DOTHAN,AL,363040277,PO BOX 8277,PO BOX 8277,PO BOX 8277,,363040277,787,0,,DAVID SLOOP AL ME# 00098 34770,,,Renew,NO,DOTHAN,AL,,2021,{31BE0408-9182-40AE-AE8F-EC0A6038E3EA},,,HNAM,2025/04/04 19:19:32+00
,,432,9359909-BUS,ALABAMA ELECTRIC CO INC,ALABAMA ELECTRIC CO INC,202200014338,35605,2022,2022/01/01,2022/12/31,2022/09/12,2022/04/28,2022/09/08,ALABAMA ELECTRIC CO INC,,PO BOX 8277,,DOTHAN,AL,363040277,PO BOX 8277,PO BOX 8277,PO BOX 8277,,363040277,787,0,,DAVID M SLOOP AL EC# 00098 ,,,Renew,NO,DOTHAN,AL,,2022,{D5D0C68E-9D00-4EC6-B3CE-58503398174C},,,HNAM,2025/04/04 19:19:32+00
,,433,5991732-BUS,ALABAMA SCALE SYSTEMS,ALABAMA SCALE SYSTEMS,202100006017,899,2021,2021/01/01,2021/12/31,2021/02/16,2021/01/21,2021/02/15,ALABAMA SCALE SYSTEMS,3418,CAZASSA RD,,MEMPHIS,TN,38116,2401 PAWNEE VILLAGE RD,2401,PAWNEE VILLAGE RD,,352171399,695,561990,ALL OTHER SUPPORT SERVICES,REPAIR SERVICE,,,Renew,NO,BIRMINGHAM,AL,,2021,{D68357B7-C5AC-40D1-9065-C49D4355BEF3},,,,
,,434,8040116-BUS,ALABAMA FAMILY CHIROPRACTIC CL,RUSSELL CURTIS LEROY DC,202300000578,14974,2022,2022/01/01,2022/12/31,2022/11/30,2022/11/22,2022/11/22,ALABAMA FAMILY CHIROPRACTIC CL,,P O BOX 6438,,MONTGOMERY,AL,361066438,1714 THIRD ST WEST,1714,THIRD ST WEST,,36106,705,621310,CHIROPRACTORINDIVIDUAL PROFESSIONAL LICENSE,,,,Renew,YES,MONTGOMERY,AL,,2022,{8D35CD4E-481A-411D-854F-FB39BB095FC5},,,,
,,435,5991732-BUS,ALABAMA SCALE SYSTEMS,ALABAMA SCALE SYSTEMS,202400008561,899,2024,2024/01/01,2024/12/31,2024/02/25,2024/01/31,2024/02/28,ALABAMA SCALE SYSTEMS,3418,CAZASSA RD,,MEMPHIS,TN,38116,2401 PAWNEE VILLAGE RD,2401,PAWNEE VILLAGE RD,,352171399,695,561990,ALL OTHER SUPPORT SERVICES,REPAIR SERVICE,,,Renew,NO,BIRMINGHAM,AL,,2024,{A2137F0C-D683-418C-BC8F-6851FF49AFC1},,,,
,,436,5991732-BUS,ALABAMA SCALE SYSTEMS,ALABAMA SCALE SYSTEMS,202200008242,899,2022,2022/01/01,2022/12/31,2022/02/25,2022/01/31,2022/02/02,ALABAMA SCALE SYSTEMS,3418,CAZASSA RD,,MEMPHIS,TN,38116,2401 PAWNEE VILLAGE RD,2401,PAWNEE VILLAGE RD,,352171399,607,453998,ALL OTHER MISCELLANEOUS RETAILERS,RETAIL - SCALES,,,Renew,NO,BIRMINGHAM,AL,,2022,{81B322BD-C991-4F97-8179-3B625DB6C2BC},,,,
,,437,045769-BUS,ALABAMA SECURE TRANSPORT LLC,ALABAMA SECURE TRANSPORT LLC,202400012131,49066,2024,2024/01/01,2024/12/31,2024/06/03,2024/06/01,2024/06/10,ALABAMA SECURE TRANSPORT LLC,,PO BOX 242927,,MONTGOMERY,AL,361242927,4204 SELMA HWY,4204,SELMA HWY,SUITE 103,361084837,787,0,,NO-FULLFILLMENT OF CANNABIS ORDER PERMITTED,,,New,YES,MONTGOMERY,AL,,2024,{7A599B9E-CB42-4463-AE2F-A1E5477D908F},,,,
,,438,045769-BUS,ALABAMA SECURE TRANSPORT LLC,ALABAMA SECURE TRANSPORT LLC,202400012131,49066,2024,2024/01/01,2024/12/31,2024/06/03,2024/06/01,2024/06/10,ALABAMA SECURE TRANSPORT LLC,,PO BOX 242927,,MONTGOMERY,AL,361242927,4204 SELMA HWY,4204,SELMA HWY,SUITE 103,361084837,787,0,,TRANSPORTING/STORAGE OF CANNABIS NOT PERMITTED,,,New,YES,MONTGOMERY,AL,,2024,{6D52ACB0-C6F5-4F06-9FB1-ED6E1DA0B739},,,,
,,439,5991732-BUS,ALABAMA SCALE SYSTEMS,ALABAMA SCALE SYSTEMS,202400008561,899,2024,2024/01/01,2024/12/31,2024/02/25,2024/01/31,2024/02/28,ALABAMA SCALE SYSTEMS,3418,CAZASSA RD,,MEMPHIS,TN,38116,2401 PAWNEE VILLAGE RD,2401,PAWNEE VILLAGE RD,,352171399,607,453998,ALL OTHER MISCELLANEOUS RETAILERS,RETAIL - SCALES,,,Renew,NO,BIRMINGHAM,AL,,2024,{5EAF4B82-33F6-4E8D-B16A-B9C082E752BC},,,,
,,440,045769-BUS,ALABAMA SECURE TRANSPORT LLC,ALABAMA SECURE TRANSPORT LLC,202400012131,49066,2024,2024/01/01,2024/12/31,2024/06/03,2024/06/01,2024/06/10,ALABAMA SECURE TRANSPORT LLC,,PO BOX 242927,,MONTGOMERY,AL,361242927,4204 SELMA HWY,4204,SELMA HWY,SUITE 103,361084837,682,551100,"MANAGEMENT COMPANIESOFFICES, ENTERPRISES, REGIONAL. CORPORATE",BUSINESS OFFICE ONLY,,,New,YES,MONTGOMERY,AL,,2024,{A09A5F8F-BA3A-4063-BE82-E2E699E03240},,,,
,,441,040600-BUS,ALABAMA SECURITY INVESTIGATORS,ALABAMA SECURITY INVESTIGATORS,202200013542,43894,2022,2022/01/01,2022/12/31,2022/07/13,2022/05/20,2022/07/29,ALABAMA SECURITY INVESTIGATORS,1550,MOORE ROAD ,,MONTGOMERY,AL,36069,1550 MOORE ROAD ,1550,MOORE ROAD ,,36069,687,561610,SECURITY GUARD,UNARMED SECURITY GUARD,,,New,YES,MONTGOMERY,AL,,2022,{F246F6DC-0EB7-461F-8BFE-CBA84CA8E57B},,,,
,,442,9361123-BUS,ALABAMA SEPTIC SERVICES LLC,ALABAMA SEPTIC SERVICES LLC,202100008783,24944,2021,2021/01/01,2021/12/31,2021/02/27,2021/02/01,2021/02/26,ALABAMA SEPTIC SERVICES LLC,6576,PUMPKIN RD,,MONTGOMERY,AL,36108,6576 PUMPKIN RD,6576,PUMPKIN RD,,36108,541,238990,CONTRACTORSALL OTHERS,CONTRACTOR-SEPTIC/SEWER SERVICES,,,Renew,YES,MONTGOMERY,AL,,2021,{41C3C5DC-3A28-4F8A-8855-EC9A666A91AB},,,,
,,443,9361123-BUS,ALABAMA SEPTIC SERVICES LLC,ALABAMA SEPTIC SERVICES LLC,202200007109,24944,2022,2022/01/01,2022/12/31,2022/02/11,2022/02/07,2022/02/09,ALABAMA SEPTIC SERVICES LLC,6576,PUMPKIN RD,,MONTGOMERY,AL,36108,6576 PUMPKIN RD,6576,PUMPKIN RD,,36108,787,0,,JIMMY G. LIGHTSEY- AL WASTEWTR BD ADVANCE 2 INSTALLER # 2778/3322,,,Renew,YES,MONTGOMERY,AL,,2022,{182F882B-EC46-41A3-A43F-3EA5B3A88818},,,,
,,444,9361123-BUS,ALABAMA SEPTIC SERVICES LLC,ALABAMA SEPTIC SERVICES LLC,202300004451,24944,2023,2023/01/01,2023/12/31,2023/02/02,2023/02/01,2023/02/07,ALABAMA SEPTIC SERVICES LLC,6576,PUMPKIN RD,,MONTGOMERY,AL,36108,6576 PUMPKIN RD,6576,PUMPKIN RD,,36108,787,0,,JIMMY G. LIGHTSEY- AL WASTEWTR BD ADVANCE 2 INSTALLER # 2778/3322,,,Renew,YES,MONTGOMERY,AL,,2023,{43C00668-814A-4917-976B-32DF295E7145},,,,
,,445,9361123-BUS,ALABAMA SEPTIC SERVICES LLC,ALABAMA SEPTIC SERVICES LLC,202300004451,24944,2023,2023/01/01,2023/12/31,2023/02/02,2023/02/01,2023/02/07,ALABAMA SEPTIC SERVICES LLC,6576,PUMPKIN RD,,MONTGOMERY,AL,36108,6576 PUMPKIN RD,6576,PUMPKIN RD,,36108,787,0,,JIMMY G. LIGHTSEY- AL WASTEWTR BD PUMPER # 2854/3322,,,Renew,YES,MONTGOMERY,AL,,2023,{60893A56-483E-4518-90DA-41094A6E8221},,,,
538942.017976496,673126.204669073,446,5990400-BUS,ALABAMA SHAKESPEARE FESTIVAL,ALABAMA SHAKESPEARE FESTIVAL,202200001301,20,2022,2022/01/01,2022/12/31,2022/01/12,2022/01/07,2022/01/07,ALABAMA SHAKESPEARE FESTIVAL,1,FESTIVAL DR,,MONTGOMERY,AL,36117,1 FESTIVAL DR,1,FESTIVAL DR,,36117,740,722400,"RESTAURANT, LIQUOR",,,,Renew,YES,MONTGOMERY,AL,9,2022,{B0D49527-24D3-40F0-9164-C837EAB2C735},,,,
538942.017976496,673126.204669073,447,5990400-BUS,ALABAMA SHAKESPEARE FESTIVAL,ALABAMA SHAKESPEARE FESTIVAL,202200001301,20,2022,2022/01/01,2022/12/31,2022/01/12,2022/01/07,2022/01/07,ALABAMA SHAKESPEARE FESTIVAL,1,FESTIVAL DR,,MONTGOMERY,AL,36117,1 FESTIVAL DR,1,FESTIVAL DR,,36117,607,453998,ALL OTHER MISCELLANEOUS RETAILERS,GIFT SHOP,,,Renew,YES,MONTGOMERY,AL,9,2022,{DEDBACC5-B835-43A8-A6A4-14394BAE795D},,,,
538942.017976496,673126.204669073,448,5990400-BUS,ALABAMA SHAKESPEARE FESTIVAL,ALABAMA SHAKESPEARE FESTIVAL,202300008153,20,2023,2023/01/01,2023/12/31,2023/02/15,2023/01/31,2023/02/15,ALABAMA SHAKESPEARE FESTIVAL,1,FESTIVAL DR,,MONTGOMERY,AL,36117,1 FESTIVAL DR,1,FESTIVAL DR,,36117,607,453998,ALL OTHER MISCELLANEOUS RETAILERS,GIFT SHOP,,,Renew,YES,MONTGOMERY,AL,9,2023,{78589C80-C696-451C-8CEC-D36542C07C9A},,,,
,,449,9367279-BUS,ALABAMA STATE EMPLOYEES ASSOCIATION,ALABAMA STATE EMPLOYEES ASSOCIATION,202300005089,38744,2023,2023/01/01,2023/12/31,2023/02/06,2023/01/19,2023/01/19,ALABAMA STATE EMPLOYEES ASSOCIATION,110,N JACKSON ST,,MONTGOMERY,AL,36104,110 JACKSON ST NORTH,110,JACKSON ST NORTH,,36104,695,561990,ALL OTHER SUPPORT SERVICES,,,,Renew,YES,MONTGOMERY,AL,,2023,{6C2A030A-1D3F-42E8-B359-E1267B7D805E},,,,
,,450,5090003-BUS,ALABAMA STEEL SUPPLY INC,ALABAMA STEEL SUPPLY INC,202200009275,24,2022,2022/01/01,2022/12/31,2022/03/03,2022/03/03,2022/03/14,ALABAMA STEEL SUPPLY INC,,P O BOX 11251,,MONTGOMERY,AL,36111,2 WESTERN BLVD,2,WESTERN BLVD,,36108,589,444130,"BUILDING MATERIALSHARDWARE, PAINT, HOME CENTER, WALLPAPER, NURSERY",BUILDING MATERIALS,,,Renew,YES,MONTGOMERY,AL,,2022,{BB3BEB8C-A330-4936-92AE-5E442FBB146F},,,,
,,451,5090003-BUS,ALABAMA STEEL SUPPLY INC,ALABAMA STEEL SUPPLY INC,202200009275,24,2022,2022/01/01,2022/12/31,2022/03/03,2022/03/03,2022/03/14,ALABAMA STEEL SUPPLY INC,,P O BOX 11251,,MONTGOMERY,AL,36111,2 WESTERN BLVD,2,WESTERN BLVD,,36108,555,332999,"METAL FABRICATIONCUTLERY, STRUCTURAL, MACHINE SHOPS",METAL FABRICATION STRUCTURAL,,,Renew,YES,MONTGOMERY,AL,,2022,{DCBE76F0-CF37-477F-BA8C-01EB4ADE076B},,,,
,,452,5090003-BUS,ALABAMA STEEL SUPPLY INC,ALABAMA STEEL SUPPLY INC,202200009275,24,2022,2022/01/01,2022/12/31,2022/03/03,2022/03/03,2022/03/14,ALABAMA STEEL SUPPLY INC,,P O BOX 11251,,MONTGOMERY,AL,36111,2 WESTERN BLVD,2,WESTERN BLVD,,36108,565,421310,"CONSTRUCTION MATERIALS WHOLESALELUMBER, ROOFING, BRICKS ETC.",CONSTRUCTION MATERIALS WHOLESALE,,,Renew,YES,MONTGOMERY,AL,,2022,{1765F6CE-F0B5-437D-BDC7-85775CD7492F},,,,
,,453,5090003-BUS,ALABAMA STEEL SUPPLY INC,ALABAMA STEEL SUPPLY INC,202400010634,24,2024,2024/01/01,2024/12/31,2024/03/27,2024/03/26,2024/03/29,ALABAMA STEEL SUPPLY INC,,P O BOX 11251,,MONTGOMERY,AL,36111,2 WESTERN BLVD,2,WESTERN BLVD,,36108,589,444130,"BUILDING MATERIALSHARDWARE, PAINT, HOME CENTER, WALLPAPER, NURSERY",BUILDING MATERIALS,,,Renew,YES,MONTGOMERY,AL,,2024,{26D3BEED-358A-4FDE-BE03-4E2D6A79825C},,,,
